UNITID,SAT_AVG,C100_4,PCIP52,PCIP24,PCIP50,PCIP11,PCIP47,PCIP39,PCIP43,PCIP15,PCIP13,PCIP09,PCIP51,PCIP12,FAMINC,WDRAW_ORIG_YR4_RT
454342,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454351,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454360,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454379,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454388,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454397,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454458,NULL,NULL,0.2941,0,0,0.1176,0,0,0.2157,0,0,0,0.2941,0,17026.52713,0.391919192
454467,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454476,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454485,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454494,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454500,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454519,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454528,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
454537,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,41374.02105,PrivacySuppressed
454546,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19764.35227,0.342075257
454555,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19764.35227,0.342075257
454573,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19764.35227,0.342075257
454582,NULL,NULL,0.0935,0.0144,0,0,0,0.0144,0.0216,0,0.0072,0.036,0.5108,0,47133.44485,0.385918004
454591,NULL,0,0.1724,0,0,0.1034,0,0,0.1034,0,0,0,0.6207,0,32218.41491,0.425605536
454607,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34112.20057,0.162011173
454616,NULL,NULL,0,0,0.0435,0,0,0,0,0,0,0,0,0,60836.27478,0.395652174
454625,NULL,NULL,0.0683,0,0,0.0195,0,0,0,0,0,0,0.522,0.3902,18216.67392,0.412430633
454652,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34819.98824,PrivacySuppressed
454689,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,27172.0625,PrivacySuppressed
454698,NULL,NULL,0,0,0,0,0.2429,0,0,0.0662,0,0,0.6909,0,13839.07711,0.21657754
454722,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22949.17308,PrivacySuppressed
454740,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,22741.84158,0.418918919
454759,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,12114.64615,PrivacySuppressed
454768,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29599.74704,0.208333333
454777,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34712.5704,0.076433121
454786,NULL,NULL,0.1398,0,0,0.2754,0,0,0,0,0,0,0.5339,0,20378.30043,0.329639889
454795,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,21368.68715,PrivacySuppressed
454801,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,21454.91429,PrivacySuppressed
454810,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,38514.27969,PrivacySuppressed
454829,NULL,NULL,0.1628,0.2093,0,0,0,0,0.2093,0,0.1395,0,0.2558,0,22781.69255,PrivacySuppressed
454838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed
454847,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15791.97143,PrivacySuppressed
454856,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,54509.72952,0.037735849
454865,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,27834.49259,0.150537634
454874,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,32127.91209,0.228070175
454883,NULL,NULL,0.0036,0,0,0,0,0,0,0,0,0,0.9964,0,20019.84898,0.073129252
454892,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,33259.47059,PrivacySuppressed
454908,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16688.17404,PrivacySuppressed
454917,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.0769,0.9231,16184.50411,0.082417582
454926,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,30683.51852,0.098837209
454935,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,47586.86567,PrivacySuppressed
454944,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,40114.69863,0.153846154
454953,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,24903.475,PrivacySuppressed
454962,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,51432.35417,PrivacySuppressed
454971,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,25211.44595,0.14
454980,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29356.38095,0.104477612
454999,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,32879.54124,0.213592233
455008,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,28900.65438,0.165562914
455017,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,54058.88,PrivacySuppressed
455026,NULL,NULL,0,0,0.1455,0,0,0,0,0,0,0,0,0,68724.54472,PrivacySuppressed
455035,NULL,NULL,0,0,0,1,0,0,0,0,0,0,0,0,NULL,NULL
455053,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,11933.03704,0.292307692
455062,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,31203.40244,0.22
455071,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,37866.4697,PrivacySuppressed
455080,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,33688.34375,0.244444444
455099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed
455105,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34399.46957,PrivacySuppressed
455114,NULL,NULL,0.0782,0.2063,0,0.0683,0.1451,0,0.0441,0.0555,0.0156,0,0.064,0.0398,31847.79598,0.418876755
455141,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,41116.35503,0.120481928
455169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed
455178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
455187,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,12366.22152,PrivacySuppressed
455196,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,36553.70519,0.195143105
455202,NULL,NULL,0.0039,0,0,0,0,0,0,0,0,0,0.9807,0,41509.50885,0.111111111
455211,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,35254.68015,PrivacySuppressed
455220,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.5227,0.4773,22648.69565,PrivacySuppressed
455239,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,28414.84112,0.14953271
455257,NULL,0,0,0,0,0,0,1,0,0,0,0,0,0,18325.74742,0.361445783
455275,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37118.51125,0.072972973
455284,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34003.13445,0.189473684
455327,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,21572.74866,0.277227723
455336,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,31467.09508,0.22829582
455345,NULL,NULL,0,0,0,0.1111,0,0,0,0.2222,0,0,0.6667,0,12324.1039,0.382978723
455354,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,38288.72981,0.141447368
455381,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,43663.26154,PrivacySuppressed
455390,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,43484.09034,0.153846154
455406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43581.69565,PrivacySuppressed
455460,NULL,NULL,0,0,0,0,0.1728,0,0,0,0,0,0.8272,0,15461.03514,0.281314168
455479,NULL,NULL,0,0,0,0,0.0554,0,0,0,0,0,0.7712,0.1734,19923.9374,0.251829268
455488,NULL,NULL,0.0214,0,0,0,0.1925,0,0,0,0,0,0.738,0,19923.9374,0.251829268
455512,NULL,NULL,0.1228,0.0596,0,0,0,0,0.1158,0,0,0.0035,0.0281,0,21444.131,0.276011561
455549,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,15114.38423,0.223087494
455558,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15114.38423,0.223087494
455567,NULL,NULL,0,0,0,0.0216,0.3514,0,0,0,0,0,0.4216,0.0649,17466.11895,0.363564041
455585,NULL,0.1111,0.2182,0,0,0.0364,0,0,0,0,0,0,0.7091,0,41604.56604,0.387562465
455600,NULL,0.1034,0.1038,0,0,0.0377,0,0,0.066,0.0566,0,0,0.5943,0,22351.90148,0.408890765
455619,NULL,0,0.0805,0,0,0.069,0,0,0.0517,0,0,0,0.7874,0,22351.90148,0.408890765
455628,NULL,NULL,0,0,0,0,0.1633,0,0,0,0,0,0.7867,0,19492.71517,0.264980759
455655,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.4631,0.0697,15230.47516,0.343963554
455664,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,43581.69565,PrivacySuppressed
455707,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,28923.8,PrivacySuppressed
455716,NULL,NULL,0.0445,0,0,0.1187,0,0,0,0,0,0,0.4451,0.3917,18216.67392,0.412430633
455725,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,25361.09732,0.122222222
455734,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,21749.37657,0.161764706
455752,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,0,9049.71134,PrivacySuppressed
455761,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,30328.5686,0.118421053
455770,NULL,0.7368,0,0.9286,0,0,0,0,0,0,0,0,0,0,74690.63415,PrivacySuppressed
455798,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,33330.10569,0.184210526
455804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455831,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,13731.85376,0.109589041
455840,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,17521.94035,0.325203252
455859,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,42369.44984,PrivacySuppressed
455868,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16986.4433,PrivacySuppressed
455877,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,42692.85199,0.071428571
455886,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,41407.2549,0.115044248
455895,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,33405.91177,0.157534247
455901,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,46167.28205,0.165137615
455910,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,29243.84706,PrivacySuppressed
455929,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,30873.27174,PrivacySuppressed
455938,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,PrivacySuppressed
455947,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,60387.73154,0.095238095
455956,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,5354.854985,PrivacySuppressed
455965,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,47413.81773,PrivacySuppressed
455974,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16511.74194,PrivacySuppressed
455983,NULL,NULL,0.0701,0,0,0,0,0,0,0,0.0127,0,0.1975,0.0064,11597.55515,0.058823529
455992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,NULL
456001,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,41318.68421,PrivacySuppressed
456010,NULL,0,0.1163,0,0.4651,0.4186,0,0,0,0,0,0,0,0,32968.24335,0.46122633
456029,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,31227.02941,0.158333333
456038,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,31359.19222,0.138573053
456056,NULL,NULL,0.0846,0,0,0.0448,0,0,0,0,0,0,0.7164,0.1542,18216.67392,0.412430633
456065,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,30727.55981,0.113402062
456074,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,39983.83333,0.165562914
456092,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,18584.18519,0.272727273
456126,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,21572.2732,0.127472528
456135,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,21775.84703,0.177734375
456144,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,31467.09508,0.22829582
456153,NULL,NULL,0,0,0,0.082,0,0,0,0,0,0,0,0,31467.09508,0.22829582
456180,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,20795.58785,0.284259652
456205,NULL,NULL,0,0,0,0.0086,0,0,0,0,0,0,0.5837,0.1459,17071.19083,0.312825222
456214,NULL,NULL,0,0,0,0,0.0486,0,0,0,0,0,0.5833,0,24271.55503,0.137535817
456287,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,35118.02058,0.095744681
456296,NULL,0.1415,0.1146,0,0.4777,0.293,0,0,0,0.1019,0,0.0127,0,0,24351.92337,0.377647059
456302,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,31231.73188,0.277661795
456320,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.9605,0,25389.70833,0.201275046
456339,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.9124,0,20954.00115,0.209555742
456348,NULL,0.0396,0.2483,0.0267,0,0,0,0,0.0907,0,0,0,0,0,23760.88982,0.399986498
456357,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,19190.17199,0.252610642
456366,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,19190.17199,0.252610642
456375,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,19190.17199,0.252610642
456393,NULL,NULL,0,0,0,0.3509,0,0,0.0877,0.5614,0,0,0,0,24683.68938,0.408208589
456409,NULL,NULL,0.0571,0,0,0.2571,0,0,0.2857,0.4,0,0,0,0,24683.68938,0.408208589
456418,NULL,NULL,0.026,0,0,0.2338,0,0,0.0909,0.1039,0,0,0.5455,0,24683.68938,0.408208589
456427,NULL,NULL,0,0,0,0.4756,0,0,0.0122,0.5122,0,0,0,0,24683.68938,0.408208589
456436,NULL,NULL,0,0,0,0.2283,0,0,0,0.2174,0,0,0.5543,0,24683.68938,0.408208589
456445,NULL,0.3333,0.0504,0,0,0.5036,0,0,0.1799,0.2662,0,0,0,0,24683.68938,0.408208589
456454,NULL,NULL,0,0,0,0,0.2923,0,0,0,0,0,0.7077,0,25908.90901,0.226869455
456481,NULL,1,0.8462,0,0,0.1538,0,0,0,0,0,0,0,0,24969.25498,0.236228814
456490,NULL,0,0.5556,0,0,0,0,0,0,0,0,0,0,0,24969.25498,0.236228814
456506,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25939.47677,0.138571429
456515,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25442.9796,0.10639881
456542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456551,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.2381,0.7619,43825.48663,0.126213592
456560,NULL,NULL,0.1538,0,0,0,0.1077,0,0,0,0,0,0.5846,0,21183.0152,0.069565217
456588,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22146.49893,0.097674419
456597,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22146.49893,0.097674419
456612,NULL,0.0714,0.0664,0,0,0,0,0,0.0705,0.1079,0,0,0.722,0,22351.90148,0.408890765
456621,NULL,0,0.7778,0,0,0.2222,0,0,0,0,0,0,0,0,24042.42861,0.494877917
456719,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456728,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456737,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456746,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456755,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456764,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456773,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23087.75391,0.254963899
456782,NULL,0.5,0.3095,0,0,0.119,0,0,0.1071,0,0,0,0.4167,0,41604.56604,0.387562465
456791,NULL,0.0909,0.2107,0,0,0.0248,0,0,0.0992,0,0,0,0.6364,0,22351.90148,0.408890765
456807,NULL,0,0.1111,0,0,0,0,0,0.0444,0,0,0,0.8444,0,34237.59624,0.425104993
456816,NULL,0.375,0.1818,0,0,0.0455,0,0,0.0909,0,0,0,0.6667,0,34237.59624,0.425104993
456825,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,36334.20526,0.135245902
456834,NULL,0,0.3846,0,0,0.1538,0,0,0.1538,0,0,0,0,0,34237.59624,0.425104993
456861,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.1038,0.8962,12703.6152,0.269961977
456922,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16514.26077,0.193162393
456931,NULL,NULL,0,0,0,0,0.0765,0,0,0.2941,0,0,0.6294,0,22384.01094,0.201525747
456940,NULL,NULL,0.6256,0,0,0,0,0,0,0,0,0,0,0.3744,20656.54118,0.402723735
456959,1110,0.48,0,0,0,0,0,0,0,0,0,0,1,0,88649.70565,0.11907634
456968,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,21889.43222,0.361904762
456977,NULL,NULL,0.2692,0,0,0,0,0,0,0,0,0,0.7308,0,13632.04355,0.141602635
457004,NULL,NULL,0.2571,0,0,0.0571,0,0,0,0,0,0,0.6857,0,16746.09075,0.418902439
457022,NULL,NULL,0.1868,0,0.022,0.044,0,0,0.033,0,0,0,0.7033,0,24998.08697,0.33603708
457031,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,56328.7987,PrivacySuppressed
457077,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.151,0.849,18238.91455,0.269662921
457086,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,34554.45556,PrivacySuppressed
457101,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,22889.23911,0.177865613
457110,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,28311.87575,0.219202899
457129,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,57833.30374,0.350113221
457174,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.875,0.125,18774.58382,0.148471616
457183,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,18774.58382,0.148471616
457192,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,8954.636752,PrivacySuppressed
457208,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.5,0,20470.80023,0.159973667
457226,NULL,NULL,0.25,0,0,0,0,0.75,0,0,0,0,0,0,39079.92308,PrivacySuppressed
457244,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37674.04762,PrivacySuppressed
457253,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,17501,0.235294118
457271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457299,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16558.89773,PrivacySuppressed
457314,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,30844.25817,0.126865672
457323,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,44239.51259,0.176767677
457332,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,54994.18919,PrivacySuppressed
457341,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,54014.94928,PrivacySuppressed
457350,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,39693.56098,PrivacySuppressed
457378,NULL,NULL,0,0,0,0.1183,0.1505,0,0,0,0,0,0.5914,0.1398,19600.54487,PrivacySuppressed
457387,NULL,NULL,0.0203,0,0,0.0946,0.1351,0,0,0,0,0.0338,0.5068,0.0878,23821.43636,PrivacySuppressed
457396,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22297.57447,0.268041237
457402,NULL,NULL,0.7,0,0,0,0,0.3,0,0,0,0,0,0,22838.72727,PrivacySuppressed
457411,NULL,NULL,0,0,0,0,0.9664,0,0,0,0,0,0,0,24220.02959,0.173076923
457420,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37924.11667,PrivacySuppressed
457439,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,25049.85827,PrivacySuppressed
457448,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22104.88144,0.166666667
457466,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19134.25581,PrivacySuppressed
457475,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,41134.96504,PrivacySuppressed
457484,NULL,NULL,0,0,0.16,0,0,0.32,0,0,0,0,0,0,31720.69811,PrivacySuppressed
457493,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22211.63636,PrivacySuppressed
457509,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,27112.31707,PrivacySuppressed
457527,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,42824.2465,0.213903743
457536,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,17369.79949,0.105769231
457545,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,47729.18012,0.222222222
457554,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23352.4,PrivacySuppressed
457563,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,56103.25571,PrivacySuppressed
457572,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34994.24845,PrivacySuppressed
457581,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,44125.64469,PrivacySuppressed
457590,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16079.89474,PrivacySuppressed
457606,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,14477.875,PrivacySuppressed
457615,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,52046.4359,PrivacySuppressed
457624,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.6842,0.3158,42866.98246,PrivacySuppressed
457633,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29206.53,PrivacySuppressed
457642,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,33017.93333,PrivacySuppressed
457651,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,39974.27273,PrivacySuppressed
457679,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22948.58065,PrivacySuppressed
457688,NULL,NULL,0.2677,0,0,0.3622,0,0,0.0787,0,0,0,0.2913,0,15662.23445,0.349315069
457697,NULL,NULL,0.2667,0,0,0,0,0.1333,0,0,0,0,0.6,0,17545.77778,PrivacySuppressed
457703,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,12135.33333,0.319148936
457721,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,18959.68966,PrivacySuppressed
457730,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15941.58696,PrivacySuppressed
457749,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.2329,0.7671,27797.49107,PrivacySuppressed
457758,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,13146.72823,0.247191011
457767,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.6667,0,7834.751366,0.262411348
457776,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,31474.3128,0.205882353
457785,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,32753.68889,PrivacySuppressed
457794,NULL,NULL,0,0,0,0,0,0,0,0,0.0667,0,0.9333,0,16036.22449,PrivacySuppressed
457800,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,19023.21312,0.168604651
457819,NULL,NULL,0.0992,0,0,0,0,0,0,0,0,0,0,0.9008,50641.77013,0.096676737
457828,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,8186.032258,0.112781955
457837,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,34090.37186,PrivacySuppressed
457846,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,42111.45588,0.155172414
457855,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37558.24832,0.18852459
457864,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,38786.91423,PrivacySuppressed
457873,NULL,NULL,0,0,0,0,0,0,0.4222,0,0,0,0.5778,0,PrivacySuppressed,PrivacySuppressed
457891,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15291.7625,PrivacySuppressed
457916,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,56312.44444,PrivacySuppressed
457925,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,22803.44444,PrivacySuppressed
457943,NULL,NULL,0,0,0,0,0.1746,0,0,0.0159,0,0,0.3333,0.0794,33888.25641,PrivacySuppressed
457952,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.0968,0.9032,46803.71277,0.102739726
457961,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37598.47826,PrivacySuppressed
457989,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,17104.92683,PrivacySuppressed
457998,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,36517.27907,PrivacySuppressed
458007,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22343.06944,0.446428571
458016,NULL,NULL,0,0,0,0,0.1463,0,0,0,0,0,0,0,11324.9462,0.322580645
458034,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,31203.08197,PrivacySuppressed
458043,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,45275.25,0.156626506
458052,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,17104.42308,PrivacySuppressed
